Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score,transaction_date,country,currency,channel,merchant_category,payment_gateway,is_international,etl_load_date,data_source
771735933,44,M,4,Uneducated,Single,CA,91750,no,yes,yes,cellular,White-collar,75994,4,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
772472208,54,F,5,Unknown,Married,NY,91750,no,yes,no,cellular,Retirees,25060,4,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
713956308,48,F,4,Uneducated,Married,TX,91750,no,yes,no,unknown,Retirees,17924,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
779681433,38,F,3,High School,Married,NJ,91750,yes,no,no,cellular,Selfemployeed,14975,4,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
708866133,53,M,4,Graduate,Married,TX,91750,yes,no,no,cellular,Businessman,173245,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
708917133,44,M,4,Unknown,Married,FL,91750,yes,no,no,cellular,White-collar,65396,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
714572208,38,F,1,Graduate,Married,FL,91750,no,yes,no,cellular,Govt,56793,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
714460683,58,F,3,Graduate,Married,NJ,91750,no,no,no,cellular,Blue-collar,14763,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
814312308,56,F,1,Post-Graduate,Married,CA,91750,no,yes,no,unknown,Blue-collar,14037,5,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712846458,42,M,4,Uneducated,Married,TX,91750,no,no,no,cellular,Businessman,180767,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
785262333,37,F,1,Graduate,Single,TX,91750,no,yes,no,unknown,Blue-collar,23816,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
774437583,44,F,2,Graduate,Married,NJ,91750,no,no,no,cellular,Selfemployeed,14975,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
715098333,41,F,3,Graduate,Married,CA,91750,yes,no,no,cellular,Govt,57270,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
788957358,43,F,5,Graduate,Married,NY,91750,yes,yes,no,cellular,Blue-collar,54270,5,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
708672708,43,F,5,Uneducated,Married,CA,91750,yes,yes,no,cellular,Businessman,46921,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
795613233,54,M,0,Graduate,Single,CA,91750,no,no,no,cellular,Blue-collar,86928,4,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
717624708,59,F,2,High School,Married,CA,91750,no,yes,no,cellular,Retirees,30335,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
814611633,38,M,3,Graduate,Single,FL,91750,no,no,no,cellular,White-collar,51911,5,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716717733,40,M,4,Graduate,Single,FL,91750,no,no,no,cellular,Businessman,117377,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
710668458,40,F,1,Uneducated,Single,TX,91750,no,yes,no,unknown,Blue-collar,37037,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716420358,62,F,1,Unknown,Single,TX,91750,yes,yes,yes,unknown,Businessman,35127,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
715785933,33,F,2,High School,Single,FL,91750,no,no,no,telephone,Selfemployeed,14975,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
789413958,55,F,1,Graduate,Unknown,FL,91750,yes,no,no,unknown,Businessman,18850,5,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
788252358,46,F,4,Graduate,Single,NY,91750,no,no,no,cellular,Businessman,38363,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712549758,46,M,3,Graduate,Married,TX,91750,yes,no,no,cellular,Selfemployeed,41441,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
779754408,36,M,3,Uneducated,Married,CA,91750,no,no,no,cellular,Govt,58710,4,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
813807258,40,M,4,Unknown,Married,TX,91750,no,no,no,cellular,Govt,73563,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
714537258,31,M,0,High School,Single,TX,91750,no,yes,no,cellular,Blue-collar,42033,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716131083,50,M,2,High School,Married,FL,91750,no,yes,yes,cellular,Blue-collar,72245,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712545183,28,M,0,Graduate,Married,CA,91750,yes,no,no,unknown,Govt,36452,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
717836733,47,F,4,Post-Graduate,Single,CA,91750,no,yes,no,cellular,Businessman,56110,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
711079308,45,F,3,High School,Unknown,CA,91750,no,yes,no,cellular,White-collar,17730,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
709131033,65,M,0,Unknown,Single,CA,91750,no,no,no,cellular,White-collar,48929,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
711831558,48,F,3,Graduate,Married,CA,91750,yes,yes,no,cellular,Govt,35706,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
711020358,40,M,3,Unknown,Married,TX,91750,yes,no,yes,cellular,Businessman,62397,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712121508,57,M,2,Graduate,Married,TX,91750,no,no,yes,unknown,Blue-collar,95669,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
709977933,38,M,2,High School,Married,NY,91750,yes,no,no,cellular,Businessman,114772,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
766795983,52,M,3,Graduate,Single,CA,91750,yes,yes,no,cellular,Govt,74394,4,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
713346558,48,F,3,Graduate,Unknown,TX,91750,yes,yes,no,unknown,Retirees,18074,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712627083,54,M,2,Graduate,Single,FL,91750,yes,yes,yes,cellular,White-collar,119148,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
783393633,55,F,1,Graduate,Married,FL,91750,yes,yes,no,cellular,Blue-collar,55513,4,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
709056558,36,F,1,High School,Single,CA,91750,yes,no,no,cellular,White-collar,19817,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
798773208,52,F,1,Unknown,Single,FL,91750,no,yes,yes,cellular,Retirees,40478,4,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
719538183,39,M,1,Post-Graduate,Single,MI,91750,yes,no,no,cellular,White-collar,50366,5,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
711286533,50,M,3,Graduate,Single,NJ,91750,no,no,no,cellular,White-collar,91988,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
710770383,47,M,2,Unknown,Married,TX,91750,no,yes,no,cellular,Blue-collar,85244,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
797150733,44,F,2,Graduate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,15042,4,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
713181558,40,F,2,Uneducated,Unknown,FL,91750,no,no,no,cellular,Businessman,53499,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
719168883,49,F,4,Unknown,Married,NJ,91750,no,no,no,unknown,Selfemployeed,32154,4,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
709068183,47,M,2,High School,Married,NY,91750,yes,yes,yes,cellular,White-collar,74888,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
757761033,49,M,4,High School,Married,NJ,91750,no,yes,yes,cellular,Selfemployeed,73614,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
713574708,58,F,3,Graduate,Married,TX,91750,no,no,no,unknown,Selfemployeed,34894,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
787514433,46,M,2,Uneducated,Married,FL,91750,no,no,no,cellular,Businessman,92209,5,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
720742083,26,F,0,Graduate,Unknown,CA,91750,yes,no,no,cellular,Blue-collar,27386,5,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
719118708,53,M,1,High School,Married,NE,91750,no,yes,no,cellular,Businessman,118270,5,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
715079208,49,F,4,High School,Married,TX,91750,no,no,no,cellular,Blue-collar,13297,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
711181608,39,F,2,High School,Single,IA,91750,no,yes,no,cellular,Govt,51116,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
780814158,39,M,3,High School,Single,CA,91750,yes,no,no,cellular,Govt,69282,5,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
768814983,41,M,0,Graduate,Married,TX,91750,yes,yes,no,cellular,Businessman,56439,4,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
711145008,31,F,1,Post-Graduate,Single,TX,91750,yes,no,no,cellular,Selfemployeed,11925,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
748194633,48,M,3,High School,Married,TX,91750,no,no,yes,cellular,White-collar,68516,4,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
778180158,42,F,2,High School,Married,NY,91750,no,yes,no,telephone,Retirees,39628,5,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
721154208,42,M,3,High School,Single,TX,91750,yes,yes,no,cellular,Govt,86393,4,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712200033,37,M,3,Uneducated,Single,IA,91750,yes,yes,no,telephone,Blue-collar,88602,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
713995233,56,M,3,High School,Single,NJ,91750,yes,no,no,cellular,Govt,74857,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
779257233,38,M,3,Graduate,Married,FL,91750,no,no,no,cellular,Businessman,103633,4,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
780025908,51,F,3,Graduate,Married,NJ,91750,no,no,no,cellular,Selfemployeed,11404,4,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712138983,58,F,1,Unknown,Single,CA,91750,no,no,no,cellular,Selfemployeed,14975,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
713933658,43,M,4,Graduate,Unknown,TX,91750,yes,no,no,telephone,Selfemployeed,50765,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
787467858,36,F,3,Unknown,Married,TX,91750,no,no,no,cellular,Govt,49748,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
710527533,55,M,2,Unknown,Single,NY,91750,no,yes,no,cellular,White-collar,115216,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
718528008,51,M,4,Graduate,Single,NY,91750,no,yes,no,cellular,Businessman,168477,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712724733,42,M,5,Graduate,Married,NY,91750,yes,no,no,cellular,Retirees,46164,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
711668283,49,F,3,Graduate,Unknown,FL,91750,yes,no,no,cellular,Selfemployeed,14975,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
710178558,39,M,1,High School,Single,TX,91750,no,yes,yes,cellular,White-collar,118482,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
709523508,45,M,2,High School,Married,NY,91750,no,yes,yes,cellular,Govt,80243,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
806914158,48,F,3,High School,Married,TX,91750,no,yes,no,unknown,Selfemployeed,22135,5,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
720518283,54,M,2,Unknown,Married,CA,91750,no,yes,no,cellular,White-collar,99794,4,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
711426033,52,F,2,Graduate,Married,NY,91750,yes,yes,no,unknown,Blue-collar,42435,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716832858,61,M,0,High School,Married,NY,91750,yes,yes,no,cellular,Businessman,103534,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
709950858,42,F,3,Uneducated,Single,CA,91750,yes,yes,no,cellular,Retirees,37625,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
719682183,59,F,0,Graduate,Single,TX,91750,no,yes,no,unknown,White-collar,19874,4,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
768965208,50,F,2,Graduate,Unknown,CA,91750,no,yes,no,cellular,Govt,35171,5,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716543433,53,F,2,Graduate,Married,CA,90706,yes,no,no,unknown,Businessman,205529,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
718039683,50,F,3,Graduate,Married,CA,91750,no,no,no,unknown,Selfemployeed,14975,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
719482008,54,F,1,Uneducated,Married,TX,91750,no,yes,no,cellular,Businessman,36604,4,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
709284333,60,M,0,Graduate,Unknown,FL,91750,no,no,no,cellular,Selfemployeed,29518,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
715773783,37,F,3,Unknown,Married,NY,91750,yes,yes,no,unknown,Retirees,29675,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
708980283,52,F,3,Uneducated,Single,TX,91750,no,yes,yes,cellular,Businessman,23048,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712933083,44,F,5,Unknown,Married,TX,91750,yes,no,yes,cellular,Selfemployeed,24994,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716963283,35,F,2,Uneducated,Single,CA,91750,yes,no,no,telephone,Selfemployeed,32129,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
714766383,35,M,1,Post-Graduate,Married,NJ,91750,yes,yes,no,unknown,Businessman,89141,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
708104658,31,F,0,Post-Graduate,Single,CA,91750,no,yes,no,telephone,Businessman,33625,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
711684408,57,M,0,Graduate,Married,CA,91750,no,no,no,cellular,Businessman,114918,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
718949433,43,F,4,Unknown,Single,NY,91750,no,no,no,cellular,Businessman,37172,4,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
714770808,47,F,3,Graduate,Unknown,CA,91750,no,no,no,unknown,Selfemployeed,14975,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
717327783,54,F,1,High School,Married,NY,91750,no,no,no,unknown,Selfemployeed,32211,5,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
708290208,63,F,2,Graduate,Single,NY,91750,yes,no,no,cellular,White-collar,34835,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716385033,45,F,4,Graduate,Single,FL,91750,yes,yes,no,cellular,Govt,52093,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
778968408,49,F,2,Uneducated,Married,FL,91750,no,no,no,cellular,White-collar,19139,5,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
715455708,36,F,5,Unknown,Single,TX,91750,no,yes,no,unknown,White-collar,26185,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
717769008,46,F,2,Graduate,Single,NY,91750,yes,yes,no,unknown,Blue-collar,28522,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
717602733,46,M,3,High School,Single,MO,91750,no,no,no,cellular,White-collar,52309,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
744231708,50,F,1,Doctorate,Single,FL,91750,no,no,no,cellular,White-collar,52344,4,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
708705783,50,F,3,Uneducated,Married,NY,91750,no,no,no,cellular,White-collar,30977,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
780034083,60,M,1,Unknown,Single,FL,91750,no,no,no,cellular,Retirees,70573,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712891833,47,M,3,Uneducated,Unknown,CA,91750,no,no,no,cellular,Businessman,44160,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
713474733,50,F,1,High School,Single,NY,91750,no,yes,no,cellular,Businessman,15683,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
772150983,47,F,2,Graduate,Single,FL,91750,no,yes,no,cellular,White-collar,31045,4,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
801783108,44,M,1,Unknown,Married,NY,91750,no,no,no,cellular,Blue-collar,79971,5,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
715085733,36,F,4,Graduate,Married,FL,91750,yes,no,no,unknown,Govt,27430,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
721033908,46,M,3,Uneducated,Married,NY,91750,no,no,no,cellular,Retirees,68416,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
716986458,47,M,1,Graduate,Married,NY,91750,no,yes,no,cellular,Govt,105420,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
719061933,61,M,0,High School,Single,FL,91750,yes,no,no,unknown,Govt,52931,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
789185508,52,F,1,Uneducated,Married,NJ,91750,yes,no,no,cellular,Blue-collar,45287,4,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
772935108,51,F,2,Graduate,Married,NY,91750,no,yes,yes,cellular,Retirees,16510,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
715563558,48,F,4,Graduate,Single,PA,91750,no,yes,no,cellular,Businessman,29286,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712604133,39,F,3,Graduate,Single,NY,91750,no,no,no,cellular,Selfemployeed,14975,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
717622308,38,M,3,Graduate,Single,FL,91750,yes,no,no,cellular,Blue-collar,54507,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
713585958,44,F,3,Uneducated,Married,FL,91750,no,yes,no,unknown,Blue-collar,14502,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
788638908,47,M,4,Unknown,Single,NJ,91750,yes,no,no,cellular,Blue-collar,56256,4,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
715030308,46,M,3,Graduate,Married,TX,91750,no,no,no,cellular,Blue-collar,73929,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
