Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score,transaction_date,country,currency,channel,merchant_category,payment_gateway,is_international,etl_load_date,data_source
712189233,49,F,3,Graduate,Married,TX,91750,no,yes,no,cellular,Businessman,34722,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712190358,41,M,3,Graduate,Single,FL,91750,yes,yes,no,cellular,Govt,95521,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712191783,48,M,4,Uneducated,Married,IL,91750,yes,yes,no,cellular,Selfemployeed,107927,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712195383,43,F,2,Graduate,Married,CA,90250,no,yes,no,telephone,Businessman,190012,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712196508,62,F,0,Graduate,Married,MI,91750,no,yes,no,cellular,Selfemployeed,5525,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712198983,42,F,4,High School,Married,TX,91750,no,yes,no,unknown,Selfemployeed,35287,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712200033,37,M,3,Uneducated,Single,IA,91750,yes,yes,no,telephone,Blue-collar,88602,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712202433,60,F,0,High School,Single,CA,91750,yes,no,no,cellular,Retirees,40366,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712203333,41,M,5,Graduate,Single,NY,91750,yes,no,no,cellular,Businessman,74295,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712204308,50,F,2,Unknown,Married,FL,91750,no,no,no,cellular,Selfemployeed,33254,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712206033,39,F,2,Unknown,Married,TX,91750,yes,yes,no,cellular,Businessman,228681,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712206858,26,F,1,Unknown,Single,CA,91750,no,no,no,unknown,Govt,34685,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712207683,48,F,2,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,14975,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712208658,34,M,3,High School,Single,NY,91750,yes,yes,no,cellular,Businessman,111320,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712210458,51,F,2,Unknown,Married,NY,91750,yes,no,no,cellular,Businessman,235876,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712214283,36,M,2,Graduate,Single,CA,91750,no,no,no,cellular,Govt,79820,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712215258,60,F,0,Uneducated,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,11468,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712216533,44,F,5,Graduate,Single,CA,91750,yes,no,no,unknown,Selfemployeed,14975,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712219083,53,M,3,High School,Married,FL,91750,no,yes,yes,unknown,Blue-collar,108843,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712220283,42,F,3,Graduate,Single,FL,91750,yes,yes,no,cellular,Retirees,53870,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712221408,43,M,1,Graduate,Single,TX,91750,no,yes,yes,cellular,White-collar,77405,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712222758,44,F,1,Graduate,Single,CA,91750,yes,yes,no,unknown,Govt,28606,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712225008,26,F,0,Graduate,Single,FL,91750,no,no,no,cellular,Selfemployeed,47217,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712228458,39,M,5,Uneducated,Married,FL,91750,yes,no,no,cellular,Selfemployeed,56926,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712229283,53,F,1,Graduate,Single,TX,91750,no,yes,no,cellular,Selfemployeed,25200,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712230408,59,F,2,Uneducated,Single,CA,91750,no,no,no,cellular,Govt,40712,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712231308,55,M,4,Graduate,Single,NJ,91750,yes,yes,yes,unknown,White-collar,145249,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712233183,57,F,0,Uneducated,Married,NY,91750,yes,yes,no,unknown,Govt,35711,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712234308,42,M,2,Graduate,Single,TX,91750,yes,yes,no,cellular,Govt,77429,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712235433,57,F,3,High School,Single,MI,91750,no,yes,no,cellular,Govt,25699,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712236483,48,M,5,Unknown,Unknown,TX,91750,yes,yes,yes,telephone,White-collar,64838,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712237458,49,M,4,Graduate,Single,FL,91750,yes,yes,yes,unknown,Businessman,41552,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712238958,53,F,1,Graduate,Single,NJ,91750,no,no,no,telephone,Businessman,217807,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712240083,49,F,2,Uneducated,Single,TX,91750,no,no,no,cellular,Selfemployeed,2565,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712241433,39,F,3,Uneducated,Single,FL,91750,no,yes,no,cellular,Retirees,55116,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712242633,41,M,2,Uneducated,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,45049,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712244733,53,F,4,Graduate,Single,CA,91750,no,no,no,cellular,White-collar,61087,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712246983,53,M,3,Graduate,Married,NY,91750,yes,no,no,cellular,Businessman,210534,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712253058,34,M,0,Graduate,Married,NJ,91750,yes,no,no,cellular,Businessman,52924,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712255458,49,F,4,Graduate,Married,TX,91750,yes,yes,yes,cellular,White-collar,33256,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712256358,49,F,3,Graduate,Married,TX,91750,no,yes,no,unknown,White-collar,136787,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712257258,45,F,2,Graduate,Married,NY,91750,yes,no,yes,cellular,Selfemployeed,14183,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712258308,52,F,3,Graduate,Married,NY,91750,no,no,no,cellular,Retirees,60126,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712260633,45,M,3,Graduate,Single,CA,90250,no,no,no,cellular,White-collar,135833,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712263258,61,F,0,Graduate,Married,NJ,91750,no,yes,no,cellular,Blue-collar,36780,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712265508,53,F,2,Graduate,Single,NJ,91750,yes,yes,no,cellular,White-collar,113787,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712266633,51,M,1,High School,Unknown,NY,91750,yes,no,no,cellular,Govt,116947,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712267983,62,F,1,High School,Married,TX,91750,no,no,no,cellular,Selfemployeed,28257,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712268808,52,F,3,Unknown,Single,TX,91750,no,yes,no,cellular,Businessman,116723,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712270158,50,M,4,High School,Married,TX,91750,yes,no,no,cellular,Blue-collar,10046,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712271958,33,M,4,Graduate,Single,NY,91750,yes,no,no,cellular,White-collar,40195,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712275108,63,F,1,Graduate,Married,FL,91750,no,yes,yes,unknown,Businessman,19125,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712278108,39,M,2,Graduate,Married,TX,91750,yes,no,no,cellular,Retirees,79681,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712279683,36,F,3,Graduate,Married,CA,91750,no,yes,no,cellular,Selfemployeed,32038,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712281183,43,F,4,Unknown,Single,TX,91750,yes,no,no,cellular,Blue-collar,13782,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712283808,42,F,2,Uneducated,Married,NY,91750,no,no,no,unknown,White-collar,19263,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712285908,49,M,2,Uneducated,Married,NY,91750,no,no,yes,unknown,Businessman,96512,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712287333,38,M,2,Unknown,Married,FL,91750,no,yes,no,cellular,Retirees,48702,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712288158,39,F,1,Graduate,Unknown,TX,91750,yes,no,yes,cellular,Selfemployeed,33110,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712290258,65,F,0,Graduate,Married,NY,91750,no,no,no,cellular,Selfemployeed,48910,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712291308,50,F,4,Graduate,Single,NY,91750,no,yes,no,unknown,Govt,17106,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712292133,32,F,0,Unknown,Married,CA,91750,no,yes,no,cellular,Blue-collar,21584,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712294083,51,F,2,Graduate,Single,TX,91750,yes,yes,no,cellular,Govt,26236,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712294983,36,M,3,High School,Married,NJ,91750,no,no,no,cellular,Govt,65269,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712296408,57,F,4,Uneducated,Married,NY,91750,no,yes,no,unknown,Businessman,221274,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712297683,59,F,1,Graduate,Married,FL,91750,yes,yes,no,cellular,Blue-collar,23327,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712298883,65,F,1,Graduate,Married,NY,91750,yes,no,no,unknown,Govt,34097,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712299858,40,F,1,High School,Single,TX,91750,yes,no,no,unknown,Blue-collar,12518,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712300683,48,M,4,Graduate,Married,CA,91750,yes,no,no,cellular,Businessman,84452,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712302783,37,F,2,High School,Single,CA,91750,yes,no,no,cellular,Blue-collar,61907,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712303908,63,M,1,Graduate,Single,CA,91750,yes,no,no,cellular,Selfemployeed,37057,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712305333,59,M,0,High School,Single,NY,91750,no,yes,no,cellular,Businessman,49165,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712307283,44,F,2,Graduate,Single,VA,91750,yes,no,yes,cellular,Selfemployeed,24015,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712309758,55,F,4,Graduate,Married,NY,91750,yes,yes,no,cellular,Retirees,58786,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712311258,40,M,3,Graduate,Married,FL,91750,no,no,no,unknown,Retirees,72019,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712312908,43,M,2,Unknown,Single,FL,91750,no,no,no,cellular,Selfemployeed,44515,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712315683,46,F,3,Graduate,Unknown,CA,91750,yes,no,no,cellular,Selfemployeed,5225,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712319058,33,F,4,Graduate,Married,NJ,91750,yes,no,no,cellular,White-collar,28114,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712319958,65,F,0,High School,Married,FL,91750,yes,yes,no,cellular,Selfemployeed,43661,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712322058,45,F,2,Uneducated,Married,NY,91750,yes,yes,yes,cellular,White-collar,37270,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712323183,28,M,0,High School,Married,NJ,91750,no,no,no,cellular,Blue-collar,41267,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712325433,61,M,1,Uneducated,Married,FL,91750,no,yes,no,cellular,Businessman,51228,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712326708,43,M,3,Graduate,Unknown,NY,91750,no,yes,yes,cellular,White-collar,62556,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712327608,53,F,2,Graduate,Married,NY,91750,no,no,no,cellular,Retirees,25654,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712329933,60,M,0,Graduate,Married,AK,99504,yes,yes,no,cellular,Retirees,19883,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712332183,41,M,1,Graduate,Married,TX,91750,yes,no,no,cellular,White-collar,45491,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712335858,51,M,2,Post-Graduate,Unknown,FL,91750,no,no,no,cellular,Selfemployeed,82235,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712337208,50,M,4,High School,Married,TX,91750,no,yes,no,unknown,White-collar,135983,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712338033,48,F,4,Graduate,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,14975,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712340733,42,F,3,Unknown,Single,TX,91750,yes,no,no,cellular,Blue-collar,15828,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712341933,57,F,2,Unknown,Single,FL,91750,yes,yes,yes,unknown,White-collar,133164,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712342833,47,M,2,Graduate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,48548,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712347258,38,M,1,Unknown,Single,FL,91750,no,no,no,cellular,Blue-collar,61421,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712349808,49,F,3,High School,Married,FL,91750,no,yes,no,cellular,Selfemployeed,52632,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712350858,32,F,0,Unknown,Single,FL,91750,no,no,no,unknown,Selfemployeed,11546,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712351908,37,M,3,Uneducated,Married,CA,91750,no,yes,no,cellular,Businessman,110182,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712361583,34,F,4,Graduate,Single,NY,91750,yes,yes,no,unknown,Selfemployeed,41613,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712363158,48,M,3,Doctorate,Single,FL,91750,yes,yes,yes,unknown,Businessman,181991,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712364283,42,F,2,Uneducated,Married,NY,91750,yes,yes,no,telephone,Selfemployeed,46178,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712365483,61,F,0,High School,Single,FL,91750,no,no,no,cellular,Govt,40464,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712367658,53,M,2,High School,Married,MI,91750,yes,no,no,unknown,White-collar,144245,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712369308,55,F,1,Unknown,Married,CA,91750,no,yes,no,unknown,White-collar,19408,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712370208,44,F,4,Graduate,Married,VA,91750,no,yes,no,unknown,Selfemployeed,12627,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712372158,32,F,0,High School,Married,TX,91750,no,yes,no,cellular,Govt,17226,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712373208,52,F,3,High School,Married,CA,91750,no,no,no,unknown,Selfemployeed,1250,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712374708,37,M,1,Uneducated,Married,TX,91750,yes,yes,no,cellular,White-collar,150611,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712375758,58,F,2,High School,Single,FL,91750,yes,no,no,telephone,Blue-collar,14573,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712378983,39,M,4,Graduate,Married,CA,91750,no,yes,no,unknown,Businessman,30491,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712381683,43,M,2,High School,Unknown,TX,91750,yes,no,no,cellular,Businessman,112762,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712389108,47,F,4,Uneducated,Married,CA,91750,no,no,no,telephone,Govt,48969,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712390683,54,F,2,Graduate,Single,NY,91750,no,yes,yes,cellular,Businessman,218011,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712392108,26,F,0,Uneducated,Single,FL,91750,no,yes,no,cellular,Selfemployeed,14326,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712394283,40,M,3,Graduate,Married,FL,91750,yes,no,no,cellular,Govt,93533,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712395408,65,F,0,Graduate,Single,FL,91750,no,yes,no,cellular,Businessman,29542,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712396908,37,F,3,Graduate,Unknown,NY,91750,no,yes,no,cellular,Selfemployeed,14975,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712399308,44,F,2,Graduate,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,22428,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712401033,49,F,1,Graduate,Married,NY,91750,no,yes,yes,cellular,Selfemployeed,23194,1,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712403358,42,F,3,High School,Married,FL,91750,no,yes,yes,cellular,Selfemployeed,57099,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712404483,44,M,4,Uneducated,Married,TX,91750,yes,no,no,cellular,Businessman,95433,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712405908,56,M,2,Uneducated,Single,WA,53010,yes,yes,yes,cellular,White-collar,107691,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712407033,38,M,1,High School,Single,IA,91750,yes,yes,no,cellular,Businessman,52567,2,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
712407783,44,M,3,Graduate,Married,TX,91750,no,yes,yes,cellular,Govt,63157,3,2026-02-01 15:40:02.604754,India,INR,Online,Retail,VISA,0,2026-02-01 15:40:02.613114,Synthetic_Credit_Card_ADF
